JA,JB,length,DGC_AB,DGC_BA,EGC_AB,EGC_BA,AB capacity,BA capacity,DFFTT_AB,DFFTT_BA,EFFTT_AB,EFFTT_BA
183,3900528,1.158727726,0.420895715,0.004754514,0.346787136,0.004307961,537600.0213,537600.0213,1742.362556,28.35489792,1705.527221,25.86686564
185,1800102,6.083320274,0.024961199,7.352567447,0.022653139,4.861768622,156799.9973,125439.9978,148.863207,30437.08392,135.8010382,23910.57083
186,2600020,19.39259551,0.118230219,3.216718619,0.116055887,2.649059301,156799.9973,125439.9978,705.0995251,13316.10152,695.5011955,13028.28779
187,2600025,7.338608548,0.558815862,0.030111922,0.453066502,0.027329361,492800.0108,492800.0108,2313.304218,179.5810108,2228.218016,163.8234738
187,3900678,0.997793288,0.004094165,0.122037487,0.003708445,0.098041807,492800.0108,492800.0108,24.41671688,505.1929514,22.2742447,482.1777515
189,1300391,18.9741657,0.115679191,3.147382425,0.11355166,2.591960295,134400.0054,107520.0043,689.8857462,13029.07368,680.4945176,12747.47027
190,189,23.5447029,0.242354566,0.242354566,0.199123083,0.199123083,134400.0054,107520.0043,1003.264005,1003.264005,979.3060421,979.3060421
190,1300113,5.809731671,0.035420006,0.175897987,0.034766327,0.14150881,134400.0054,107520.0043,211.2372756,728.1567756,208.3617595,695.9526732
192,1300526,15.17611441,5.346000371,0.280821585,4.108631795,0.565627256,112000,89600,22130.59086,1640.339717,20206.58314,3389.547871
195,1300175,0.675924459,0.002773466,0.420975632,0.002509414,0.346686155,134400.0054,107520.0043,16.54035595,1742.693383,15.08900389,1705.030556
196,37,2.703697836,0.011093866,3.866283751,0.010063311,3.194866721,537600.0213,537600.0213,66.16142379,16005.0763,60.35601554,15712.61263
199,4700135,11.90914575,0.122753064,0.122753064,0.100924137,0.100924137,156799.9973,125439.9978,508.1551888,508.1551888,496.3556874,496.3556874
200,3700359,27.84164997,8.556595613,0.114240404,6.632052196,0.103707647,156799.9973,125439.9978,35421.34372,681.3051289,32616.96852,621.5232472
205,2100192,8.931859507,0.036649381,2.7434866,0.033264567,2.126468283,156799.9973,125439.9978,218.5690036,11357.08479,199.3904215,10458.14288
206,2100412,0.836858849,0.015485389,0.348218209,0.031189665,0.286783674,112000,89600,90.4535094,1441.50284,186.910368,1410.42534
207,2100413,0.756391678,0.003103641,0.516226873,0.002809172,0.426067054,537600.0213,537600.0213,18.50944647,2137.000546,16.88531435,2095.432227
208,2100310,0.305775356,0.005658123,0.266495816,0.011395681,0.219717094,134400.0054,107520.0043,33.05032153,1103.200422,68.29417457,1080.586449
208,4700203,0.466709747,0.309892828,0.008636082,0.255594674,0.017393858,134400.0054,107520.0043,1282.849028,50.44522686,1257.035296,104.2384754
210,2100002,18.53964362,7.71482804,0.343060942,6.353745361,0.690989165,112000,89600,31936.71737,2003.893286,31248.23299,4140.783856
211,2900034,25.0092057,0.757337534,0.152472827,0.612767053,0.149671743,156799.9973,125439.9978,3135.115216,909.3150555,3013.638774,896.9367949
212,500086,52.80257885,0.54330873,0.54330873,0.44639718,0.44639718,156799.9973,125439.9978,2249.110059,2249.110059,2195.420028,2195.420028
212,2900225,6.855805808,2.415028436,0.041797573,1.856054378,0.041025447,156799.9973,125439.9978,9997.381695,249.2717087,9128.225443,245.8784402
213,4000072,15.6267303,0.515554033,0.515554033,0.595812218,0.595812218,112000,89600,2911.726492,2911.726492,3493.337739,3493.337739
214,500021,2.703697836,1.154006519,0.011093866,0.95097488,0.010063311,537600.0213,537600.0213,4777.187496,66.16142379,4676.971339,60.35601554
216,215,10.34808164,4.188488943,0.042460451,3.186386841,0.038540302,156799.9973,125439.9978,17338.89426,253.2249742,15670.90794,231.0054652
218,2200226,33.71575803,1.021059461,0.138343159,0.826146376,0.125593618,134400.0054,107520.0043,4226.832698,825.0487631,4063.055519,752.6539352
220,1800465,22.9975257,0.205433466,2.812678582,0.198623435,2.259635465,156799.9973,125439.9978,1225.16088,11643.51564,1190.280555,11113.06997
220,2600012,4.731471452,0.684699193,0.042265529,0.547704603,0.040861515,156799.9973,125439.9978,2834.417631,252.062496,2693.655675,244.8862778
221,1701166,4.473976274,0.647436633,0.065833816,0.517897533,0.06472274,492800.0108,492800.0108,2680.16353,392.6186792,2547.062093,387.8666649
223,1701160,12.95521951,2.148928223,0.053158111,1.769703519,0.048252457,134400.0054,107520.0043,8895.818931,317.0235064,8703.545023,289.2059237
225,1700564,0.144840966,0.491329819,0.001293843,0.408018022,0.001247287,156799.9973,125439.9978,2033.935364,7.716199026,2006.6656,7.496518872
227,1900346,19.53743671,0.642343179,0.642343179,0.74228863,0.74228863,112000,89600,3627.801413,3627.801413,4352.151099,4352.151099
227,2700041,9.977932493,0.454796363,0.18463348,0.412878257,0.371886109,112000,89600,2178.902345,1078.484157,2219.496735,2228.54671
229,93,11.00791321,2.092636257,0.16197961,1.723070696,0.159249099,112000,89600,8662.789677,966.0114585,8474.201011,954.3194516
230,1900395,1.754185014,1.455186151,0.010694684,1.198358299,0.01049316,112000,89600,6023.966911,63.78078786,5893.622946,62.9125572
232,2900371,0.514990068,0.763264754,0.007577993,0.631326171,0.007448151,134400.0054,107520.0043,3159.651855,45.19351645,3104.913123,44.646522
234,2700621,18.02465249,1.373859264,0.265229761,1.113879527,0.260760152,112000,89600,5687.301751,1581.773085,5478.149851,1562.628279
234,4600063,3.025566712,0.04452071,2.037415446,0.043768622,1.681012497,112000,89600,265.5119146,8434.194638,262.2983222,8267.355286
235,2700117,38.624256,0.714710267,9.334313754,1.439561629,7.323920202,112000,89600,4174.777512,38640.8276,8626.63269,36019.63128
235,4600116,42.26137381,52.9959868,0.782012158,43.65035629,1.575120443,112000,89600,219385.0393,4567.902434,214675.9782,9438.974018
237,2700121,2.848538849,0.280407865,0.025445573,0.226376495,0.024598831,134400.0054,107520.0043,1160.79149,151.7519062,1113.33817,147.4315301
237,3800021,1.078260507,0.44866976,0.00963194,0.3695131,0.00930913,134400.0054,107520.0043,1857.337487,57.44281403,1817.295337,55.80741735
238,2700147,1.721998164,0.435527229,0.010498451,0.358800272,0.010300528,112000,89600,1802.931959,62.6104993,1764.608829,61.75819946
239,2700552,1.255288274,0.262862861,0.018471358,0.216522662,0.018158033,112000,89600,1088.161247,110.1591949,1064.876072,108.8258959
239,3800094,15.40142159,1.516132612,0.226629355,1.223991606,0.222809913,112000,89600,6276.26416,1351.56859,6019.689868,1335.210037
241,3100374,8.336401644,0.034206087,5.369998962,0.031046357,4.42584441,537600.0213,537600.0213,203.9977229,22229.93672,186.0977142,21766.66036
243,5600095,6.694870794,10.14988056,0.040816405,8.40065867,0.040062279,156799.9973,125439.9978,42016.99185,243.4202381,41315.11794,240.1066241
244,5600024,8.159374356,12.42348976,0.072886474,10.28368364,0.070467939,112000,89600,51428.94687,434.6792085,50575.98687,422.3038932
245,2000387,27.02088723,0.499999418,22.41464537,1.007093121,18.45864252,112000,89600,2920.604926,92788.87236,6035.048781,90781.09498
246,2000206,7.901878794,0.048175133,3.287983494,0.047286006,2.707899819,134400.0054,107520.0043,287.3061,13611.11344,283.3950796,13317.67011
246,4000231,22.51472219,4.714558711,0.137264789,3.88342538,0.134741256,134400.0054,107520.0043,19516.64098,818.6175964,19098.99984,807.4739758
247,4801198,23.9309451,0.14589903,10.45703856,0.143217096,8.622108837,112000,89600,870.1103478,43288.51964,858.2657704,42404.2278
248,4800002,31.73626257,13.86770644,0.193485461,11.43429601,0.189930523,134400.0054,107520.0043,57407.50396,1153.905554,56234.79147,1138.197749
250,4000002,25.8782514,4.919579653,0.106184149,4.050768741,0.09639356,156799.9973,125439.9978,20365.35671,633.2593587,19922.00802,577.6933069
252,4000222,25.18623299,0.466050642,4.788167896,0.938713825,3.942567352,112000,89600,2722.30277,19821.35753,5625.283264,19389.86485
253,4000065,23.85047759,0.441333581,2.347912112,0.888928961,1.89549705,112000,89600,2577.92506,9719.543344,5326.945577,9322.207884
255,4000039,41.95559759,0.172153031,8.785762783,0.15628517,7.236919472,156799.9973,125439.9978,1026.683543,36370.01647,936.5960451,35591.75467
256,4000061,5.890199178,0.03591059,0.977039112,0.035246464,0.804619688,156799.9973,125439.9978,214.1630109,4044.603694,211.2476676,3957.184785
257,3500099,45.89849162,0.279827871,24.04534897,0.274688927,19.82555739,112000,89600,1668.833067,99539.42073,1646.115693,97503.69278
260,400077,1.512783356,0.777207234,0.022260355,0.640513321,0.02188321,112000,89600,3217.368896,132.7559573,3150.096302,131.1491611
261,600496,55.28096394,83.07696525,0.226829935,68.74263468,0.205925056,156799.9973,125439.9978,343909.8766,1352.764808,338081.8302,1234.064944
261,3200013,54.73378674,0.224584747,15.23369372,0.203886702,12.54713223,156799.9973,125439.9978,1339.374989,63062.21842,1221.85003,61707.80995
267,4200857,0.354055678,0.001452768,0.948018584,0.001310383,0.782062884,156799.9973,125439.9978,8.663996193,3924.468752,7.903764141,3846.248446
269,3400005,3.379622247,0.030189661,0.102316329,0.029186279,0.082312792,537600.0213,537600.0213,180.0446283,423.554184,174.9187585,404.8218744
270,4200702,7.177674301,8.758799413,0.029451574,5.781671707,0.026729845,537600.0213,537600.0213,36258.39746,175.6428344,28434.72851,160.2308571
271,1000045,14.4197223,0.059167287,1.419547955,0.053708049,1.146017781,156799.9973,125439.9978,352.8609393,5876.437115,321.8987609,5636.208302
273,1000018,3.765864822,0.01545217,1.524271234,0.014020113,1.159587104,156799.9973,125439.9978,92.15341119,6309.955237,84.0673069,5702.943116
274,1000003,4.844125425,0.04327185,2.116747997,0.041834495,1.745315981,537600.0213,537600.0213,258.0639782,8762.603935,250.7168978,8583.605038
275,2400019,9.752624548,0.04001716,5.109328933,0.036322095,4.212679493,156799.9973,125439.9978,238.6537124,21150.85304,217.7127751,20718.29809
276,2400183,16.54405589,6.884708504,0.243443028,5.670084655,0.239340385,112000,89600,28500.30987,1451.841712,27885.93441,1434.269515
277,2400060,0.579363863,0.907026378,0.008525243,0.75140057,0.008379446,112000,89600,3754.775212,50.8427092,3695.448718,50.22734041
278,2400153,16.10953381,0.298093747,47.49590203,0.600416678,39.279887,112000,89600,1741.23016,196616.5923,3598.0248,193181.6572
279,2400060,0.756391678,1.919519053,0.013996409,1.581450387,0.028190577,112000,89600,7946.144381,81.75605939,7777.70076,168.9382231
280,4200311,14.484096,12.47760994,0.213131061,10.28451003,0.209538979,156799.9973,125439.9978,51652.98568,1271.06768,50580.05112,1255.68346
281,2400050,9.977932493,1.220696172,0.060832143,0.980675976,0.059710816,156799.9973,125439.9978,5053.259573,362.7897802,4823.043895,357.8512208
282,5400039,10.460736,9.604112912,0.063775636,7.928516062,0.062600308,156799.9973,125439.9978,39757.70271,380.3441361,38993.08247,375.166614
283,5100025,18.05684011,12.16001998,0.334127058,10.03289179,0.672994622,112000,89600,50338.27318,1951.708533,49342.57228,4032.950879
284,5100373,7.258141808,2.556796623,0.044250482,1.965007959,0.043433356,156799.9973,125439.9978,10584.25291,263.9003293,9664.067955,260.3079253
285,2400105,2.140427589,0.406905546,0.039606862,0.335044913,0.079774902,112000,89600,1684.448098,231.3522612,1647.778088,478.0592436
286,5100242,13.38974159,11.3962519,0.247766217,9.390520037,0.499047455,112000,89600,47176.53772,1447.256151,46183.33612,2990.56589
287,2400039,3.846332329,3.564487139,0.015782346,2.94330713,0.014319872,537600.0213,537600.0213,14755.74281,94.12250876,14475.42225,85.86362379
289,5400059,10.28370795,5.387612408,0.091862829,4.442127329,0.088815576,112000,89600,22302.85029,547.850097,21846.74108,532.252807
290,5400132,1.577157151,2.34853857,0.029184003,1.942820558,0.058781281,112000,89600,9722.136667,170.4700851,9554.948456,352.2541751
291,5400133,9.430756055,13.97738988,0.174508428,11.561249,0.351492326,112000,89600,57861.55541,1019.341532,56859.15648,2106.336196
292,3900696,0.24140161,0.9370022,0.003552185,0.78168368,0.003490151,112000,89600,3878.864738,21.18446221,3844.383488,20.92805854
294,5400037,6.131600548,0.090225481,0.749963886,0.088703563,0.60250206,156799.9973,125439.9978,538.0853096,3104.590866,531.572657,2963.154024
295,5400037,1.609344,5.678875788,0.023681229,4.72194748,0.023280151,156799.9973,125439.9978,23508.57986,141.2297422,23222.91914,139.5203845
296,3900856,3.154314301,0.028177019,4.354388674,0.02723978,3.594906583,492800.0108,492800.0108,168.041664,18025.66171,163.2575185,17680.04098
297,4200189,9.784811397,2.474789695,0.181059932,2.038805737,0.364688303,112000,89600,10244.77262,1057.61029,10027.01141,2185.413587
298,3900192,17.46138301,0.925146043,0.071647889,0.745824266,0.065038896,492800.0108,492800.0108,3829.784351,427.2925568,3668.024509,389.7992928
299,3900931,1.963399726,3.096459041,0.00805626,2.565724646,0.007305539,492800.0108,492800.0108,12818.2685,48.04579846,12618.44108,43.82996606
300,3900930,3.025566712,3.726700717,0.018445876,2.455840766,0.018102152,112000,89600,15427.25086,110.0072268,12078.02329,108.5097281
301,4200042,1.078260507,1.479079416,0.019952329,1.220904604,0.040186932,112000,89600,6122.876754,116.5458751,6004.507486,240.8268353
303,4200171,14.25878729,13.21391419,0.127371619,10.91113623,0.123147903,112000,89600,54701.03036,759.6168656,53661.84939,737.9905766
304,3900580,3.846332329,0.023449812,0.80541787,0.023014287,0.663430087,156799.9973,125439.9978,139.8496193,3334.151162,137.9458841,3262.802886
305,3900356,4.409602575,0.233526544,0.018093568,0.188261854,0.016418177,537600.0213,537600.0213,966.7190491,107.9061354,925.8875263,98.43779065
306,3600200,2.494483123,0.132104427,0.04615837,0.112168526,0.092970886,112000,89600,546.8665966,269.6210393,557.7148348,557.1366774
306,4200222,18.36261479,2.248767079,0.339785168,1.80659732,0.684391133,112000,89600,9309.117231,1984.758782,8884.991778,4101.244902
307,4200449,0.225308161,0.004169143,0.585764246,0.008396593,0.482875657,112000,89600,24.35286893,2424.861199,50.32202425,2374.821498
309,4400020,1.899025836,0.027943849,2.339121243,0.027470974,1.541443747,112000,89600,166.6510884,9683.15219,164.6340464,7580.944888
310,3500024,36.37117501,11.17202467,0.149238918,8.659392956,0.135481982,537600.0213,537600.0213,46248.3146,890.0287197,42587.59414,811.9321527
311,3500024,46.05942663,18.64374553,0.677756795,14.18317143,0.666338773,112000,89600,77178.65242,4041.99534,69753.98285,3993.073521
312,400050,56.64891003,0.232442918,51.50899268,0.211020953,42.51195533,537600.0213,537600.0213,1386.239429,213229.3984,1264.602297,209077.2303
313,3200020,7.177674301,3.760271068,0.029451574,3.100370102,0.026729845,134400.0054,107520.0043,15566.2205,175.6428344,15247.87065,160.2308571
314,4900001,14.58065732,0.059827639,21.91171153,0.054307567,18.13099713,134400.0054,107520.0043,356.7991346,90706.90038,325.4913948,89169.70846
315,4900185,14.58065732,0.059827639,13.25766894,0.054307567,10.94196088,156799.9973,125439.9978,356.7991346,54882.1599,325.4913948,53813.44748
316,600485,9.736531507,6.064072056,0.14327144,4.993947051,0.140856041,112000,89600,25103.15906,854.4399672,24560.63504,844.0983528
317,3200002,9.559503452,2.310128843,0.05828112,1.812583211,0.057206593,156799.9973,125439.9978,9563.133693,347.5760292,8914.430764,342.8445705
319,3200099,6.276441753,0.025753619,19.0211805,0.023372558,15.74284026,492800.0108,492800.0108,153.589028,78741.10254,140.1121867,77424.56006
321,1600183,29.56365063,0.121306151,15.77607299,0.110122474,13.01334262,156799.9973,125439.9978,723.4437192,65307.48082,659.9643397,64000.67024
322,4100001,2.430109425,0.009971273,0.587254966,0.009044134,0.460774495,156799.9973,125439.9978,59.46651929,2431.032264,54.24856294,2266.126303
323,4100126,1.995586575,0.504686771,0.00818833,0.415775263,0.007425442,156799.9973,125439.9978,2089.228521,48.83343373,2044.816438,44.54848938
324,4100183,2.430109425,2.117940445,0.009971273,1.746172752,0.009044134,537600.0213,537600.0213,8767.540257,59.46651929,8587.818677,54.24856294
325,4100041,0.627644137,2.676691444,0.005606651,2.241036435,0.005417206,134400.0054,107520.0043,11080.57596,33.43685984,11021.59822,32.48491258
326,4100277,34.26293523,1.814717624,0.306065688,1.462969721,0.295921549,156799.9973,125439.9978,7512.302745,1825.30975,7195.003785,1773.343189
327,4100087,8.915765699,3.896077739,0.164978952,3.212424214,0.33229815,112000,89600,16128.4131,963.6778023,15798.96184,1991.314366
329,1600103,1.641530849,0.030375186,6.153071974,0.06118055,5.126744163,112000,89600,177.4280409,25471.58791,366.6318824,25213.74193
330,1600066,5.680984274,0.050747385,0.822104791,0.049062354,0.657618102,112000,89600,302.6464579,3403.229238,294.0301145,3234.219139
331,1600067,2.430109425,0.009971273,0.403090872,0.009044134,0.331956772,537600.0213,537600.0213,59.46651929,1668.656668,54.24856294,1632.590384
332,5300163,7.869691945,0.145622213,3.959865438,0.293309993,3.26181773,112000,89600,850.6108947,16392.47209,1757.676363,16041.88313
333,5300150,4.345228877,0.080404906,0.198611568,0.16194993,0.180307472,112000,89600,469.6624784,951.5362182,970.4961948,969.2735435
335,1600051,3.411809096,0.063132737,0.155604474,0.127160491,0.141262806,112000,89600,368.7719936,745.491787,762.0191799,759.3824006
336,1600168,8.078906849,0.118879769,12.60042795,0.116875212,10.43732969,112000,89600,708.973303,52161.40972,700.3923275,51331.63056
337,3000309,10.94353951,1.338648503,0.044903746,1.075436207,0.040758512,156799.9973,125439.9978,5541.541392,267.7962551,5289.082365,244.2981727
338,1600146,12.97131332,0.079081793,5.250717485,0.077625664,3.994456824,134400.0054,107520.0043,471.6267535,21736.1527,465.2066257,19645.06139
339,1600147,10.6538571,0.197140912,3.389397086,0.397078457,2.792682926,112000,89600,1151.542777,14030.9306,2379.51281,13734.6403
339,5300187,0.177027839,0.616498116,0.003275755,0.512393285,0.00659714,112000,89600,2552.088781,19.13439682,2519.991574,39.53873294
340,3800150,62.60348406,1.15842627,3.317010936,2.333290096,2.816445906,112000,89600,6766.618816,13731.277,13982.33437,14003.6816
341,3000185,3.588837151,4.577272938,0.014725787,3.771580963,0.013360647,156799.9973,125439.9978,18948.32541,87.82141721,18548.93986,80.11542858
342,3000186,7.773131397,0.950961709,0.114380334,0.763978221,0.112451563,112000,89600,3936.652274,682.139644,3757.306832,673.8834465
343,3800018,0.273588483,0.181664412,0.004025809,0.149833976,0.003955798,112000,89600,752.0277768,24.00905643,736.8956387,23.71846562
344,3800017,4.972872822,0.030317955,4.47663998,0.02975643,3.693780126,134400.0054,107520.0043,180.8097458,18531.7398,178.3484315,18166.30907
345,3000169,21.83879759,4.573342021,0.195082721,3.767110014,0.188615626,134400.0054,107520.0043,18932.05277,1163.431268,18526.95148,1130.308384
345,3800254,11.68383781,0.10436998,9.692645339,0.100908345,7.981982517,134400.0054,107520.0043,622.4400487,40124.19632,604.7191831,39256.03481
346,3000010,6.791431342,0.060666843,4.229904453,0.058653164,3.48345615,112000,89600,361.8039658,17510.34013,351.5034084,17131.91878
347,3000248,7.419076055,0.030442098,10.72403588,0.027629119,8.864246365,156799.9973,125439.9978,181.5501083,44393.79613,165.6197907,43595.07967
348,5600003,4.457882849,0.039821602,11.85204125,0.03849856,9.775566352,112000,89600,237.4874474,49063.34785,230.7261808,48077.02498
349,5600073,36.83788318,45.78851749,0.151153925,37.7062123,0.137220571,156799.9973,125439.9978,189548.6114,901.4494031,185442.1979,822.3507155
350,5600001,11.28150181,14.02265215,0.208754964,11.54746135,0.420471368,112000,89600,58048.92555,1219.382971,56791.3477,2519.695714
351,3100182,29.6441166,0.436208241,11.99875097,0.42885875,9.128032288,112000,89600,2601.451862,49670.6753,2569.965493,44892.4002
352,3100269,19.5052491,0.080034321,23.57445741,0.072652741,15.58828824,156799.9973,125439.9978,477.3074249,97590.0927,435.4255502,76664.46079
353,800001,10.81479134,0.044375464,9.089776322,0.040278897,7.487778221,537600.0213,537600.0213,264.6456951,37628.52728,241.4240621,36825.49817
353,3100444,12.8103783,6.3035639,0.052563795,4.719597276,0.047712892,537600.0213,537600.0213,26094.57238,313.4791382,23211.3607,285.9725601
354,3100452,15.5623566,0.063855767,6.299018583,0.05796461,4.791969187,537600.0213,537600.0213,380.8220196,26075.75635,347.4063648,23567.29162
355,3100443,12.44022915,0.075843949,6.517241072,0.07444722,5.373511385,156799.9973,125439.9978,452.3169506,26979.12191,446.159682,26427.3631
356,2000333,29.57974137,0.547348921,14.55510074,1.10246403,10.89768458,112000,89600,3197.183632,60253.07841,6606.562567,53595.69313
357,2000332,26.39324099,0.235766884,25.31477044,0.227951857,20.92202436,112000,89600,1406.062843,104794.3862,1366.03224,102896.2059
358,2000476,21.42036932,0.315197169,17.5276546,0.309885932,12.37913498,134400.0054,107520.0043,1879.767928,72558.42235,1857.016377,60881.58583
359,2000335,28.16352,0.251580522,8.959786979,0.243241564,7.382386024,156799.9973,125439.9978,1500.371971,37090.4164,1457.656387,36307.17088
360,3800198,1.963399726,0.089492192,0.036331106,0.08124371,0.073176907,112000,89600,428.7517749,212.2178618,436.7397039,438.5205053
361,3800001,13.8886389,0.256997904,5.621564701,0.517641828,4.276597134,112000,89600,1501.180433,23271.33179,3101.993378,21032.65023
363,365,12.11836066,0.108251508,0.366948456,0.104661812,0.296900439,156799.9973,125439.9978,645.5886432,1519.039577,627.2087372,1460.181254
364,608,2.591043863,0.02921219,0.02921219,0.027375787,0.027375787,156799.9973,125439.9978,130.4267777,130.4267777,144.308529,144.308529
365,4600050,0.466709747,0.239776694,0.004169049,0.197605161,0.004027233,156799.9973,125439.9978,992.5925068,24.86330625,971.8381964,24.15544802
366,4600054,27.77727781,22.72997495,0.513995807,16.05328533,1.035284512,112000,89600,94094.22764,3002.360867,78951.35403,6203.986759
367,3100325,63.73001994,1.179271895,23.14785191,2.375277152,19.07210229,112000,89600,6888.382628,95824.09359,14233.94339,93798.13974
368,3100125,15.59454268,0.288564258,3.768792108,0.581222473,2.957080881,112000,89600,1685.566347,15601.49465,3483.002797,14543.16275
369,2000166,29.22568679,0.430051116,1.5480949,0.422805333,1.248026604,112000,89600,2564.732096,6408.576969,2533.690161,6137.896174
374,2000182,12.98740559,0.053290177,2.719715555,0.048372357,2.240257888,537600.0213,537600.0213,317.8111229,11258.68089,289.9244299,11017.76939
378,4800064,0.257495034,0.001056559,0.749751398,0.000950673,0.61984621,156799.9973,125439.9978,6.301088029,3103.711241,5.748192001,3048.453739
379,4800849,11.31368866,6.036596915,0.046422549,4.979443741,0.042137398,156799.9973,125439.9978,24989.42149,276.85407,24489.3066,252.5611995
380,4800682,6.260348329,5.747618447,0.055922758,4.744849487,0.054066258,112000,89600,23793.15067,333.5112642,23335.55308,324.0161999
381,4801387,7.081113753,4.330369773,0.131030218,3.172065462,0.26391894,112000,89600,17926.23178,765.3758937,15600.47423,1581.549361
383,4801208,11.4585291,7.496795638,0.168610348,6.181011876,0.165768152,112000,89600,31034.13871,1005.555749,30398.71573,993.385122
384,4801009,2.124334164,1.830053155,0.00871661,1.508397917,0.007905055,537600.0213,537600.0213,7575.786536,51.9839795,7418.422834,47.42258699
385,4801008,15.36923551,14.24296754,0.284395133,11.76085684,0.572825062,112000,89600,58960.95501,1661.213585,57840.84397,3432.680994
386,5500034,17.54184899,14.35428185,0.15669872,10.13787253,0.151503349,112000,89600,59421.75769,934.5173664,49858.87606,907.9116609
387,5500509,2.816352,0.277282708,0.011556111,0.223853601,0.010482972,156799.9973,125439.9978,1147.85442,68.91815192,1100.930372,62.87085148
388,2600718,23.65735649,9.84408008,0.437760033,8.107338876,0.881731155,112000,89600,40751.08372,2557.051192,39872.54755,5283.812453
389,5500064,18.08902619,0.266177009,6.57034692,0.261691445,5.413477354,112000,89600,1587.42227,27198.96173,1568.20909,26623.91899
390,1900266,1.303568644,3.967520014,0.011644584,3.284106493,0.011255092,134400.0054,107520.0043,16424.15939,69.44578857,16151.50102,67.46866726
391,1900082,0.321868805,0.286751618,0.001320698,0.236544291,0.00119048,537600.0213,537600.0213,1187.052432,7.876360342,1163.343963,7.185240281
392,1700745,0.756391678,0.003103641,2.185284609,0.002809172,1.806273785,492800.0108,492800.0108,18.50944647,9046.321781,16.88531435,8883.400389
393,1701225,1.641530849,0.23756436,0.006735562,0.190032383,0.006106508,537600.0213,537600.0213,983.43421,40.16943636,934.5948002,36.64472417
394,1700274,1.754185014,1.562799092,0.032459759,1.289168759,0.065379277,112000,89600,6469.447235,189.6044845,6340.236124,391.7929134
395,1900057,0.386242551,0.001584838,0.047238088,0.001430286,0.037949852,537600.0213,537600.0213,9.451632043,195.5493334,8.622288002,186.6406655
